utterance_id,act,scene,speaker,utterance,x,y,cluster
238,1,3,DRV.,"Troth , Sir , I was speaking , Iust , as your Worship came here , of your Worship . I pray you , speake for me to Mr. Doctor .",9.654183,5.9325576,-1
239,1,3,FAC.,"He shall doe any thing . Doctor , doe you heare ? This is my friend , Abel , an honest fellow , He lets me haue good Tobacco , and he do's not Sophisticate it , with Sack-lees , or Oyle , Nor washes it in Muscadell , and Graines , Nor buries it , in grauell , vnder ground , Wrap'd vp in greasie leather , or piss'd cloutes : But keepes it in fine Lilly-pots , that open'd , Smell like conserue of Roses , or French Beanes . He has his Maple block , his siluer tongs , Winchester pipes , and fire of Iuniper . A neate , spruce-honest-fellow , and no Goldmith .",9.817032,3.3361206,-1
240,1,3,SVB.,"H 'is a fortunate fellow , that I am sure on .",9.091785,4.250584,-1
241,1,3,FAC.,"Already , Sir , ha' you found it ? Lo' thee Abel !",9.405193,2.731755,-1
242,1,3,SVB.,"And , in right way to'ward riches .",9.484469,4.2749486,-1
243,1,3,FAC.,Sir .,5.6270266,5.8181596,-1
244,1,3,SVB.,"This Summer . He will be of the Clothing of his company . And , next spring , call'd to the Scarlet . Spend what he can .",7.5409884,6.646746,-1
245,1,3,FAC.,"What , and so little beard ?",8.62405,5.967658,-1
246,1,3,SVB.,"Sir , you must thinke , He may haue a receipt , to make hayre come . But he 'll be wise , preserue his youth , and fine for 't : His fortune lookes for him , another way .",10.218343,4.4767613,-1
247,1,3,FAC.,"'Slid , Doctor , how canst thou know this so soone ? I 'am amus'd , at that !",9.275156,6.1786857,-1
248,1,3,SVB.,"By a rule , Captayne , In Metaposcopie , which I doe worke by , A certaine Starre i' the forehead , which you see not . Your Chest-nut , or your Oliue-colourd face Do's neuer fayle : and your long Eare doth promise . I knew 't , by certaine spotts too , in his teeth , And on the nayle of his Mercurial finger .",10.410556,5.842466,-1
249,1,3,FAC.,Which finger's that ?,7.710775,4.707635,-1
250,1,3,SVB.,"His little finger , Looke . Yo' were borne vpon a Wensday .",9.773224,4.3942595,-1
251,1,3,DRV.,"Yes , indeed , Sir .",4.6839294,5.81767,-1
252,1,3,SVB.,"The Thumbe , in Chiromantie , we giue Venus ; The Fore-finger to Ioue ; the Midst , to Saturne ; The Ring to Sol , the Least , to Mercurie : Who was the Lord , Sir , of his Horoscope , His House of life being Libra . Which foreshew'd , He should be a Marchant , and should trade with Ballance .",10.791075,5.547887,-1
253,1,3,FAC.,"Why , this is strange ! Is 't not , honest Nab ?",7.780751,7.0152054,-1
254,1,3,SVB.,"There is a Ship now , comming from Ormu's , That shall yeeld him , such a Commoditie Of Drugs . This is the West , and this the South ?",9.58201,3.418657,-1
255,1,3,DRV.,"Yes , Sir .",4.5197186,5.695991,-1
256,1,3,SVB.,And those are your two sides ?,8.443006,4.4965377,-1
257,1,3,DRV.,"I , Sir .",5.6202245,5.8150606,-1
258,1,3,SVB.,"Make me your Dore , then , South ; your broad side , West : And , on the East-side of your shop , aloft , Write Mathlaj , Tarmiel , and Baraborat ; Vpon the North-part , Rael , Velel , Thiel , They are the names of those Mercurian spirits , That doe fright flyes from boxes .",10.535502,4.7225657,-1
259,1,3,DRV.,"Yes , Sir ,",4.5191183,5.7422247,-1
260,1,3,SVB.,"And Beneath your threshold , bury me a Loade-stone To draw in Gallants , that weare spurres : The rest , They 'll seeme to follow .",11.292489,4.9369783,-1
261,1,3,FAC.,"That 's a secret , Nab.",7.7395205,6.9700913,-1
262,1,3,SVB.,"And , on your stall , a Puppet , with a vice , And a Court-fucus , to call Citie-Dames . You shall deale much , with Mineralls .",10.568169,4.9758167,-1
263,1,3,DRV.,"Sir , I haue , At home , already â€”",8.481583,8.141129,-1
264,1,3,SVB.,"I , I know , you' haue Arsnike , Vitriol , Sal Tartre , Argaile , Alkaly , Cinoper . I know all . This fellow , Captayne , Will come , in time , to be a great Distiller , And giue a say ( I will not say directly , But very fayre ) at the Philosophers stone .",11.238649,4.1415167,-1
265,1,3,FAC.,"Why , how now Abel ! Is this true ?",9.4254265,2.684294,-1
266,1,3,DRV.,"Good Captayne , What must I giue ?",9.039666,6.793855,-1
267,1,3,FAC.,"Nay , I le not counsell thee . Thou hearst , what wealth , he sayes , spend what thou canst , Th' art like to come too .",11.6753025,5.2125945,-1
268,1,3,DRV.,I would gi 'him a Crowne .,8.995182,4.311528,-1
269,1,3,FAC.,"A Crowne ? And toward such a fortune ? Hart , Thou shalt rather gi 'him thy shop . No Gold about thee ?",11.378687,4.8349032,-1
270,1,3,DRV.,"Yes , I haue a Portague , I ha'kept this halfe yeare .",9.28814,4.431678,-1
271,1,3,FAC.,"Out on thee , Nab , 'Slight , there was such an offer , â€› Shalt keepe't no longer , I 'll gi' it him for thee ? Doctor , Nab prayes your Worship , to drinke this , and sweares He will appeare more gratefull , as your skill Do's raise him in the world .",9.742311,6.0442243,-1
272,1,3,DRV.,I would intreat Another fauor of his Worship .,10.011469,6.064209,-1
273,1,3,FAC.,"What is 't , Nab ?",7.80149,7.012075,-1
274,1,3,DRV.,"But , to looke ouer , Sir , my Almanack , And crosse out my Ill-dayes , that I may neither Bargaine , nor trust vpon them .",10.142501,5.2597556,-1
275,1,3,FAC.,"That he shall , Nab. Leaue it , it shall be done , 'gainst afternoone .",10.3682785,5.507242,-1
276,1,3,SVB.,And a direction for his shelues .,8.903954,4.6804695,-1
277,1,3,FAC.,"Now , Nab ? Art thou well pleas'd , Nab ?",7.990533,7.023601,-1
278,1,3,DRV.,"Thank , Sir , both your Worships .",10.064817,6.1131325,-1
279,1,3,FAC.,"Away . Why , now , you smoaky persecuter of Nature , Now , doe you see , that something 's to be done , Beside your Beech-coale , and your Cor'siue waters , Your Crosse-lets , Crucibles , and Cucurbites ? You must haue stuffe , brought home to you , to worke on ? And , yet , you thinke , I am at no expense . In searching out these vaines , then following 'hem , Then trying'hem out . 'Fore God , my intelligence Costs me more money , then my share oft comes too , In these rare workes .",11.39942,4.2595615,-1
280,1,3,SVB.,"You' are pleasant , Sir . How now ?",5.4088616,5.758737,-1
281,1,4,DOL.,"Yonder Fish-wife Will not away . And there 's your Giantesse , The Baud of Lambeth .",10.429494,3.9262447,-1
282,1,4,SVB.,"Hart , I cannot speake with'hem .",8.376909,3.78981,-1
283,1,4,DOL.,"Not , afore night , I haue told'hem , in a voice , Thorough the Trunke , like one of your Familiars . But I haue spied Sir Epicure Mammon .",10.093726,4.383848,-1
284,1,4,SVB.,Where ?,5.800078,4.4774194,-1
285,1,4,DOL.,"Comming along , at far end of the lane , Slow of his feete , but earnest of his tongue , To one , that 's with him .",9.4041195,4.785358,-1
286,1,4,SVB.,"Face , Goe you , and shift , Dol , you must presently make ready , too .",8.953271,5.145956,-1
287,1,4,DOL.,"Why , what 's the matter ?",5.568141,4.87202,-1
288,1,4,SVB.,"O , I did looke for him With the sunnes rising . ' Meruaile , he could sleepe . This is the day , I am to perfect for him The Magisterium , our great worke , the Stone ; And yeeld it , made , into his hands : Of which , He has , this month , talk'd , as he were possess'd on 't , And , now , hee 's dealing peeces on 't , away . Me thinkes , I see him , entring Ordinaries , Dispensing for the poxe ; and Plaguy-houses , Reaching his dose ; Walking More-fields for Lepers ; And offring Citizens Wiues Pomander Bracelets , As his preseruatiue , made of the Elixir ; Searching the Spittle , to make old Baudes yong ; And the High waies , for Beggars , to make rich . I see no end of his labours . He will make Nature asham'd , of her long sleepe , when Art , Who 's but a Step-dame , shall doe more , then shee , In her best loue to Man-kinde , euer could . If his Dreame last , Hee 'l turne the Age , to Gold .",11.1892805,4.2928257,-1
289,2,1,MAM.,"That 's his Fire-drake , His Lungs , his Zephyrus , he that puffes his coales , Till he firke Nature , vp , in her owne center . You are not faithfull , Sir . This night , I 'll change All , that is mettall , in my house , to gold . And , early in the morning , will I send To all the Plumbers , and the Peuterers , And buy their Tinne , and Lead vp : and to Lothbury . For all the copper .",10.0776005,3.6564658,-1
290,2,1,SVR.,"What , and turne that too ?",8.208339,5.1015525,-1
291,2,1,MAM.,"Yes , and I 'll purchase Deuonshire , and Cornwaile , And make them perfect Indies . You admire now ?",9.21923,4.286822,-1
292,2,1,SVR.,No faith .,12.2362795,6.418795,-1
293,2,1,MAM.,"But when you see th' effects of the great medicine ! Of which one part proiected on a hundred Of Mercurie , or Venus , or the Moone , Shall turne it , to as many of the Sunne ; Nay , to a thousand , so ad infinitum : You will beleeue me .",11.369637,3.8166237,-1
294,2,1,SVR.,"Yes , when I see 't , I will . But , if my eyes doe cossen me so ( and I Giuing'hem no occasion ) sure , I 'll haue A Whore , shall pisse'hem out next day .",7.455981,5.8700266,-1
295,2,1,MAM.,"Ha! Why ? Doe you thinke , I fable with you ? I assure you , He that has once the Flower of the Sunne , The perfect Ruby , which we call Elixir , Not onely can doe that , but by it's vertue , Can confer honour , loue , respect , long life , Giue safty , valure : yea , and victory , To whom he will . In eight , and twenty dayes , I 'll make an Old man , of fourescore , a Childe .",11.034977,4.2240634,-1
296,2,1,SVR.,No doubt hee'is that already .,9.525139,5.991382,-1
297,2,1,MAM.,"Nay , I meane , Restore his yeares , renew him , like an Eagle , To the fifth age ; make him get Sonnes , and Daughters , Yong Giants ; as our Philosophers haue done ( The antient Patriarkes afore the flood ) But taking , once a weeke , on a kniues point , The quantitie of a grayne of Mustard , of it : Become stout Marsses , and beget yong Cupids .",11.186601,3.8298955,-1
298,2,1,SVR.,"The decay'd Vestall's of Pickt-hatch would thanke you , That keepe the fire a-liue , there .",10.908712,4.2678304,-1
299,2,1,MAM.,"'T is the secret Of Nature , naturiz'd 'gainst all infections , Cures all diseases , comming of all causes , A month's griefe , in a day ; a yeares , in twelue : And , of what age so euer , in a month . Past all the doses , of your drugging Doctors . I 'll vndertake , withall , to fright the Plague Out o' the kingdome , in three months .",11.354178,3.6287007,-1
300,2,1,SVR.,"And I 'll Be bound , the Players shall sing your praises , then , Without their Poets .",11.399695,4.9964786,-1
301,2,1,MAM.,"Sir , I 'll doo 't . Meane time , I 'll giue away so much , vnto my man , Shall serue th' whole Citie , with preseruatiue , Weekely , each house his dose , and at the rate â€”",9.32847,5.6282644,-1
302,2,1,SVR.,"As he that built the Water-worke , dos with water ,",11.0813875,3.8164134,-1
303,2,1,MAM.,You are incredulous .,6.3966346,5.5076838,-1
304,2,1,SVR.,"Faith , I haue a humor , I would not willingly be gull'd . Your Stone Cannot transmute me",10.530472,3.9817998,-1
305,2,1,MAM.,"Pertinax , Surly , Will you beleeue Antiquitie ? Recordes ? I 'll shew you a Booke , where Moses , and his Sister , And Salomon haue written , of the Art ; I , and a Treatise penn'd by Adam .",11.495407,4.3778195,-1
306,2,1,SVR.,How !,4.2287407,4.1325417,-1
307,2,1,MAM.,"O' the Philosophers stone , and in high Dutch.",10.535165,4.3334584,-1
308,2,1,SVR.,"Did Adam write , Sir , in high Dutch ?",9.978118,4.5049944,-1
309,2,1,MAM.,He did : Which proues it was the Primitiue tongue .,9.400168,4.4800816,-1
310,2,1,SVR.,What Paper ?,10.540144,3.6089463,-1
311,2,1,MAM.,On Cedar board .,7.9755893,3.9963145,-1
312,2,1,SVR.,"O that , indeed ( they say ) Will last 'gainst wormes .",10.508237,3.0859582,-1
313,2,1,MAM.,"'T is like your Irish wood 'Gainst Cobwebs . I haue a peece of Iasons fleece , too , Which was no other , then a Booke of Alchemie , Writ in large sheepe-skin , a good fat Ram-Vellam . Such was Pythagora's thigh , Pandora's tub ; And , all that fable of Medeas charmes , The manner of our worke : The Bulls , our Fornace , Still breathing fire ; our Argent-viue , the Dragon : The Dragons teeth , Mercurie sublimate , That keepes the whitenesse , hardnesse and the biting ; And they are gather'd , into Iason's helme , ( Th' Alembeke ) and then sow'd in Mars his field , And , thence , sublim'd so often , till they are fix'd . Both this , th' Hesperian Garden , Cadmus story , Ioue's shower , the boone of Midas , Argus eyes , Boccace his Demogorgon , thousands more , All abstract Riddles of our Stone . How now ?",11.361621,4.2473707,-1
314,2,2,FAC.,"The euening will set red vpon you , Sir , You haue colour for it , crimson , the red Ferment Has done his office . Three howers hence , prepare you To see proiection .",8.771054,3.8907719,-1
315,2,2,MAM.,"Pertinax , my Surly , Againe , I say to thee , aloud : Be rich . This day , thou shalt haue Ingots : and , tomorrow , Giue Lords th' affront . Is it , my Zephyrus , right ? Blushes the Bolts-head ?",11.467786,5.0879545,-1
316,2,2,FAC,"Like a Wench with Child , Sir , That were , but now , discouer'd to her Master .",10.01169,7.774092,-1
317,2,2,MAM.,"Excellent witty Lungs . My onely care is , Where to get stuffe , inough now , to proiect on This towne will not halfe serue me .",10.707232,2.1679664,-1
318,2,2,FAC.,No Sir ? Take The couering of o'Churches .,12.071579,4.8985224,-1
319,2,2,MAM.,That 's true,5.6889467,5.2413297,-1
320,2,2,FAC.,"Yes . Let 'hem stand bare , as doe their Auditorie , Or cap 'hem , new , with Shingles .",8.344412,3.6712232,-1
321,2,2,MAM.,"No , good Thatch . Thatch will lie light , vpo' the rafters Lungs . Lungs , I will manumit thee , from the Fornace ; I will restore thee thy complexion , Puffe , Lost in the embers ; and repayre this brayne , Hurt with the fume o' the Mettalls .",10.714758,2.3318367,-1
322,2,2,FAC.,"I haue blowne , Sir , Hard for your Worship ; throwne by many a Coale , When t' was not Beech ; weigh'd those I put in , iust , To keepe your heate , still euen ; These bleard eyes Haue wak'd , to reade your seuerall colours , Sir , Of the pale Câ—ron , the greene Lion , the Crow , The Peacocks tayle , the plumed Swan .",10.738012,4.063577,-1
323,2,2,MAM.,"And , lastly , Thou hast descried the Flower , the Sanguis Agni ?",11.119835,4.653194,-1
324,2,2,FAC.,Yes Sir,4.3362837,5.563793,-1
325,2,2,MAM.,Where 's Master ?,8.369175,5.0929074,-1
326,2,2,FAC.,"At 's prayers , Sir , hee , Good man , he 's doing his deuotions , For the successe .",10.255862,5.7220173,-1
327,2,2,MAM.,"Lungs , I will set a period , To all thy labours : Thou shalt be , the Master Of my Seraglia .",10.767724,2.2123666,-1
328,2,2,FAC.,"Good , Sir .",5.33749,5.6153483,-1
329,2,2,MAM.,But doe you heare ? I 'll geld you ' Lungs .,10.702162,2.1377892,-1
330,2,2,FAC.,"Yes , Sir .",4.4886975,5.721447,-1
331,2,2,MAM.,"For I doe meane To haue a list of Wiues , and Concubines , Aequall with Salomon ; who had the Stone Alike , with me : and I will make me , a back With the Elixir , that shall be as tough As Hercules , to encounter fifty a night . Th' art sure , thou sawst it blood ?",11.093797,4.4715858,-1
332,2,2,FAC.,"Both bloud , & spirit , Sir .",8.99075,5.8960342,-1
333,2,2,MAM.,"I will haue all my beds , blowne vp ; not stuft : Downe is too hard . And then , mine Oual Roome , Fill'd with such pictures , as Tiberius tooke From Elephantis : and dull Aretine But coldly imitated . Then , my Glasses , Cut in more subtill angles , to disperse , And multiply the figures , as I walke Naked betweene my Succubae . My mistes I 'le haue of perfume , vapor'd'bout the roome , To loose our selues in ; and my bathes , like pittes To fall into : from whence , we will come forth , And roule vs dry in Gossamour , and Roses . Is it ariu'd at Ruby ? Where I spie A wealthy Cittizen , or rich Lawyer , Haue a sublim'd pure Wife , vnto that fellow I 'll send a thousand pound , to be my Cuckold .",10.428533,4.9794545,-1
334,2,2,FAC.,And I shall carry it .,7.5362287,6.303198,-1
335,2,2,MAM.,"No , I 'll ha' no baudes , But Fathers , and Mothers . And my flatterers , Shall be the best , and grauest of Diuines , That I can get for money . My mere fooles , Eloquent Burgesses , and then my Poets The same that writ so subtly of the Fart , Whom I will entertaine , still , for that Subiect . The few , that would giue out themselues , to be Court , and Towne-Stallions , and , each where , belye Ladies , who'are knowne most innocent , for them ; Those will I begge , to make me Eunuchs ofâ— And they shall fanne me , with ten Estrich Tayles A piece , made in a plume , to gather winde . We will be braue , Puffe , now we ha' the Med'cine . My Meate , shall all come in , in Indian shells , Dishes of Agat , set in Gold , and studded With Emeralds , Saphires , Hjacinths , and Rubies . The tongues of Carpes , Dormise , and Camels heeles , Boyl'd i' the spirit of Sol , and dissolu'd Pearle , ( Apicius diet , 'gainst the Epilepsie ) And I will eate these broaths , with spoones of Amber , Headed with Diamant , and Carbuncle . My foote-Boy shall eate Phesants , caluerd Salmons , Knots , Godwits , Lamprey's : I my selfe will haue The beards of Barbels , seru'd , in stead of sallades ; Oyld Mushromes ; and the swelling vnctuous papps Of a fat pregnant Sow , newly cut off , Drest with an exquisite , and poynant sauce ; For which , I le say vnto my Cooke , There 's gold , Goe forth , and be a Knight .",11.250692,4.7566433,-1
